InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
38_GOULCREST_8200,38,8200,Chambord Liqueur de France,50mL,4,12,3,12/2/2024,50,1,0,1128,BROWN-FORMAN CORP          
74_PAENTMARWY_2248,74,2248,Rhetoric 22 Year Bourbon,750mL,1,110,110,12/21/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
73_DONCASTER_8808,73,8808,Salignac VS Cognac,750mL,1,20,20,9/22/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_821,50,821,Grand Marnier,Liter,3,117,39,11/20/2024,1000,1,3,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_8064,1,8064,Canadian Club,50mL,6,6,1,11/5/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
16_LUNDY_31465,16,31465,Franzia Tap Chard,5L,3,48,16,4/2/2024,5000,2,2,9815,WINE GROUP INC             
8_ALNERWICK_3489,8,3489,Tanqueray,1.75L,2,56,28,9/19/2024,1750,1,4,3960,DIAGEO NORTH AMERICA INC   
31_HORNSEY_4858,31,4858,Kraken Black Spiced Rum,50mL,2,4,2,12/28/2024,50,1,0,7245,PROXIMO SPIRITS INC.       
59_CLAETHORPES_8023,59,8023,DeKuyper Triple Sec,750mL,1,4,4,4/24/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_5103,49,5103,Fireball Cinnamon Whisky,1.75L,3,72,24,1/2/2024,1750,1,6,8004,SAZERAC CO INC             
16_LUNDY_4829,16,4829,Mr Boston Blackberry Brandy,1.75L,1,12,12,1/12/2024,1750,1,2,660,SAZERAC NORTH AMERICA INC. 
25_CAERSHIRE_18951,25,18951,Caymus Conundrum Red,750mL,1,20,20,1/16/2024,750,2,0,4425,MARTIGNETTI COMPANIES
74_PAENTMARWY_9145,74,9145,Smirnoff Kissed Caramel,50mL,21,21,1,1/7/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
38_GOULCREST_16592,38,16592,B & G Sauternes,750mL,1,18,18,3/8/2024,750,2,0,8735,SURVILLE ENTERPRISES CORP  
17_OLDHAM_6174,17,6174,Columbia Crest Grand Merlot,750mL,1,8,8,3/28/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
19_WINTERVALE_5392,19,5392,Goldschlager Cinnamon Schnps,750mL,1,18,18,7/13/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
70_KELD_8033,70,8033,Jack Daniels No 7 Black,50mL,4,12,3,3/21/2024,50,1,0,1128,BROWN-FORMAN CORP          
50_MOUNTMEND_4204,50,4204,Bacardi Coco Rum,750mL,1,10,10,6/1/2024,750,1,1,480,BACARDI USA INC            
64_CESTERFIELD_8737,64,8737,Freixenet Cordon Negro Brut,750mL,2,22,11,3/30/2024,750,2,0,4425,MARTIGNETTI COMPANIES
73_DONCASTER_44714,73,44714,Buehler Znfdl Napa,750mL,1,12,12,5/30/2024,750,2,0,4425,MARTIGNETTI COMPANIES
34_PITMERDEN_3894,34,3894,Zhenka Vodka 100 Proof,1.75L,1,12,12,10/11/2024,1750,1,2,9552,M S WALKER INC             
38_GOULCREST_3893,38,3893,Zhenka 80 Proof,1.75L,7,70,10,3/5/2024,1750,1,13,9552,M S WALKER INC             
56_BEGGAR'S HOLE_5457,56,5457,After Shock Hot & Cool Cinmn,50mL,4,8,2,12/29/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_17175,49,17175,Beringer Classic Cab Svgn,1.5L,5,40,8,12/10/2024,1500,2,1,9819,TREASURY WINE ESTATES      
67_EANVERNESS_14381,67,14381,LaBelle Winery Riesling,750mL,1,16,16,9/15/2024,750,2,0,90032,LABELLE VYDS AND WINERY    
8_ALNERWICK_4478,8,4478,Myers Original Dark Rum,750mL,1,18,18,5/26/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
67_EANVERNESS_1424,67,1424,Bulleit Bourbon,375mL,11,143,13,4/28/2024,375,1,4,3960,DIAGEO NORTH AMERICA INC   
27_MOUNTMEND_3651,27,3651,Belvedere Vodka,50mL,1,4,4,12/11/2024,50,1,0,8112,MOET HENNESSY USA INC      
64_CESTERFIELD_3808,64,3808,Three Olives Vodka,750mL,1,13,13,2/13/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_4385,1,4385,Parrot Bay 90 Coconut Capt,1.75L,2,50,25,9/9/2024,1750,1,4,3960,DIAGEO NORTH AMERICA INC   
56_BEGGAR'S HOLE_8474,56,8474,1800 Reposado Gold Tequila,1.75L,1,33,33,8/2/2024,1750,1,2,7245,PROXIMO SPIRITS INC.       
51_ABERDEEN_3606,51,3606,Smirnoff Raspberry Vodka,50mL,14,14,1,3/5/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_4979,34,4979,Patron Silver Tequila,Liter,1,75,75,9/1/2024,1000,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
60_IRRAGIN_42948,60,42948,Root 1 Cab Svgn,750mL,3,36,12,1/8/2024,750,2,0,7153,PINE STATE TRADING CO      
34_PITMERDEN_1892,34,1892,Yukon Jack,50mL,10,10,1,10/2/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
5_SUTTON_4252,5,4252,Bacardi Limon Rum,50mL,3,3,1,2/26/2024,50,1,0,480,BACARDI USA INC            
23_ARBINGTON_3682,23,3682,Belvedere Vodka,750mL,1,23,23,12/9/2024,750,1,1,8112,MOET HENNESSY USA INC      
32_MOUNTMEND_7489,32,7489,99 Blackberries,50mL,4,4,1,10/4/2024,50,1,0,660,SAZERAC NORTH AMERICA INC. 
15_WANBORNE_5316,15,5316,Amaretto DiSaronno,50mL,9,21,2,12/19/2024,50,1,0,2555,DISARONNO INTERNATIONAL LLC
48_NORFOLK_8498,48,8498,R M Woodbridge Svgn Bl Cal,1.5L,1,14,14,9/19/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
67_EANVERNESS_2944,67,2944,The Glenlivet Founders Res,750mL,1,50,50,8/1/2024,750,1,1,17035,PERNOD RICARD USA          
32_MOUNTMEND_19507,32,19507,Geyser Peak Svgn Bl,750mL,1,9,9,7/29/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
55_DRY GULCH_12203,55,12203,Cavit Prosecco Lunetta,187mL 3 Pk,1,10,10,11/4/2024,187,2,0,6785,PALM BAY INTERNATIONAL INC 
79_BALLYMENA_4897,79,4897,Remy Martin VSOP Cognac,50mL,1,4,4,5/23/2024,50,1,0,7239,REMY COINTREAU USA INC     
54_GUTHRAM_8448,54,8448,Cruzan Aged Dark Rum,750mL,1,11,11,3/23/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
67_EANVERNESS_3694,67,3694,Stolichnaya Razberi,750mL,1,20,20,6/7/2024,750,1,1,8664,"STOLI GROUP,(USA) LLC      "
63_SWORDBREAK_4478,63,4478,Myers Original Dark Rum,750mL,1,18,18,9/28/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
72_HARDERSFIELD_29648,72,29648,Hartley & Gibson Fino Dry S,750mL,1,14,14,4/16/2024,750,2,0,9552,M S WALKER INC             
43_WOLFORD_5515,43,5515,Grand Marnier Flask,200mL,1,10,10,2/17/2024,200,1,0,8112,MOET HENNESSY USA INC      
76_DONCASTER_3840,76,3840,Smirnoff Raspberry Vodka,1.75L,6,138,23,7/31/2024,1750,1,11,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_6995,34,6995,Carlo Rossi Spanada Sangria,1.5L,1,7,7,9/25/2024,1500,2,0,3252,E & J GALLO WINERY         
38_GOULCREST_34427,38,34427,Frei Bros RSV Cab Svgn Alex,750mL,2,42,21,4/9/2024,750,2,0,3252,E & J GALLO WINERY         
50_MOUNTMEND_8680,50,8680,Crown Royal,1.75L,5,200,40,8/21/2024,1750,1,9,3960,DIAGEO NORTH AMERICA INC   
58_HARTLEPOOL_3836,58,3836,Smirnoff Citrus Vodka,750mL,2,22,11,10/1/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
61_AETHELNEY_3606,61,3606,Smirnoff Raspberry Vodka,50mL,13,13,1,7/18/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
40_BULLMAR_1737,40,1737,Makers Mark,1.75L,1,47,47,1/9/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
70_KELD_39356,70,39356,Bota Box Chard Cal,3L,1,18,18,12/15/2024,3000,2,0,2242,DELICATO VINEYARDS INC     
68_SOLARIS_6478,68,6478,C Y Toro Frontera Merlot,1.5L,1,9,9,5/5/2024,1500,2,0,516,BANFI PRODUCTS CORP        
47_PELLA'S WISH_8018,47,8018,La Vieille Ferme Red Ventoux,750mL,1,7,7,3/23/2024,750,2,0,1587,VINEYARD BRANDS INC        
66_EANVERNESS_7393,66,7393,99 Blackberries,750mL,1,12,12,12/16/2024,750,1,1,660,SAZERAC NORTH AMERICA INC. 
21_BALERNO_4494,21,4494,Jenkins French Brandy,1.75L,2,34,17,3/31/2024,1750,1,4,9552,M S WALKER INC             
66_EANVERNESS_2942,66,2942,Glen Grant 10 Yr Single Malt,750mL,1,35,35,2/15/2024,750,1,1,11567,CAMPARI AMERICA            
20_BREDWARDINE_4265,20,4265,Capt Morgan Spiced Rum,375mL,1,11,11,9/30/2024,375,1,0,3960,DIAGEO NORTH AMERICA INC   
41_LARNWICK_1064,41,1064,Jack Daniels Honey + Glass,750mL,1,23,23,7/13/2024,750,1,1,1128,BROWN-FORMAN CORP          
31_HORNSEY_4283,31,4283,Hochstadter's Slow and Low,750mL,1,19,19,1/1/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
73_DONCASTER_2617,73,2617,Yellow Spot Irish Whisky,750mL,2,200,100,8/25/2024,750,1,2,17035,PERNOD RICARD USA          
78_EASTHAVEN_43223,78,43223,Ch Beauchene Cotes du Rhone,750mL,3,33,11,4/17/2024,750,2,0,10754,PERFECTA WINES             
67_EANVERNESS_5952,67,5952,Jagermeister Liqueur,50mL,5,10,2,6/8/2024,50,1,0,3089,SIDNEY FRANK IMPORTING CO  
73_DONCASTER_8962,73,8962,Pimms Cup No 1,750mL,2,36,18,7/13/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
20_BREDWARDINE_1297,20,1297,Jim Beam Black,50mL,8,8,1,9/6/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
73_DONCASTER_5391,73,5391,Kamora Coffee,1.75L,2,32,16,12/16/2024,1750,1,4,12546,JIM BEAM BRANDS COMPANY    
63_SWORDBREAK_3276,63,3276,Gordons London Dry,1.75L,3,45,15,10/29/2024,1750,1,6,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_2522,64,2522,The Macallan 10 Yr Fine Oak,750mL,2,100,50,11/11/2024,750,1,2,2561,EDRINGTON AMERICAS         
73_DONCASTER_1366,73,1366,Red Stag by Jim Beam,50mL,12,15,1,4/28/2024,50,1,1,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_8761,38,8761,Jose Cuervo Especial,375mL,4,36,9,1/22/2024,375,1,2,7245,PROXIMO SPIRITS INC.       
6_GOULCREST_35913,6,35913,Stone Cellars Cab Svgn,1.5L,1,9,9,4/8/2024,1500,2,0,9819,TREASURY WINE ESTATES      
56_BEGGAR'S HOLE_8626,56,8626,Ezra Brooks,1.75L,1,20,20,1/20/2024,1750,1,2,8352,LUXCO INC                  
41_LARNWICK_5444,41,5444,E & J Superior RSV VSOP,1.75L,6,120,20,12/30/2024,1750,1,11,3252,E & J GALLO WINERY         
76_DONCASTER_175,76,175,1800 Anejo Tequila,750mL,2,84,42,4/15/2024,750,1,2,7245,PROXIMO SPIRITS INC.       
66_EANVERNESS_45848,66,45848,Kendall Jackson Summation Re,750mL,1,14,14,1/28/2024,750,2,0,10000,MAJESTIC FINE WINES        
16_LUNDY_6855,16,6855,Midnight Moon Apple Pie,750mL,1,20,20,7/4/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
10_HORNSEY_4896,10,4896,Hiram Walker Coffee Brandy,1.75L,1,18,18,4/26/2024,1750,1,2,17035,PERNOD RICARD USA          
57_LANTEGLOS_3612,57,3612,Taaka Vodka,1.75L,3,27,9,10/4/2024,1750,1,6,8004,SAZERAC CO INC             
16_LUNDY_5952,16,5952,Jagermeister Liqueur,50mL,1,2,2,9/4/2024,50,1,0,3089,SIDNEY FRANK IMPORTING CO  
10_HORNSEY_33819,10,33819,Sokol Blosser Evolution Whit,750mL,2,32,16,7/21/2024,750,2,0,4425,MARTIGNETTI COMPANIES
58_HARTLEPOOL_6281,58,6281,Franzia Sunset Blush Tap,5L,5,65,13,12/9/2024,5000,2,4,9815,WINE GROUP INC             
49_GARIGILL_24357,49,24357,Bota Box Nighthawk Dark Red,3L,1,18,18,5/22/2024,3000,2,0,2242,DELICATO VINEYARDS INC     
39_EASTHALLOW_3837,39,3837,Skyy Vodka,50mL,3,3,1,8/2/2024,50,1,0,11567,CAMPARI AMERICA            
33_HORNSEY_5731,33,5731,Malibu Passion Fruit Rum,750mL,1,13,13,3/18/2024,750,1,1,17035,PERNOD RICARD USA          
46_TYWARDREATH_16328,46,16328,Black Box Chard,500mL,2,8,4,2/18/2024,500,2,0,1392,CONSTELLATION BRANDS INC   
29_AYLESBURY_5297,29,5297,Southern Comfort,750mL,1,14,14,8/12/2024,750,1,1,8004,SAZERAC CO INC             
39_EASTHALLOW_32479,39,32479,Danzante Del Vnzi Pnt Grigio,750mL,3,30,10,7/2/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
76_DONCASTER_28092,76,28092,Cline Ancient Vin Znfdl,750mL,1,16,16,3/16/2024,750,2,0,4425,MARTIGNETTI COMPANIES
57_LANTEGLOS_46447,57,46447,Gascon Malbec Mendoza,750mL,2,22,11,12/24/2024,750,2,0,3252,E & J GALLO WINERY         
38_GOULCREST_689,38,689,McManis Pnt Nr Cal,750mL,1,12,12,9/23/2024,750,2,0,653,STATE WINE & SPIRITS   
43_WOLFORD_6499,43,6499,Kinky Liqueur,750mL,1,18,18,6/3/2024,750,1,1,7153,PINE STATE TRADING CO      
53_HILLFAR_3172,53,3172,Skyy Infusions Blood Orange,750mL,1,13,13,11/17/2024,750,1,1,11567,CAMPARI AMERICA            
54_GUTHRAM_1385,54,1385,Makers Mark,750mL,2,62,31,4/14/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
76_DONCASTER_13498,76,13498,Riva Rey Tempranillo,750mL,1,8,8,12/28/2024,750,2,0,1587,VINEYARD BRANDS INC        
54_GUTHRAM_10472,54,10472,Clos du Bois Pnt Nr Cal,750mL,2,18,9,9/18/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
31_HORNSEY_3498,31,3498,Baileys Vanilla Cinnamon,750mL,1,22,22,9/30/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
41_LARNWICK_25269,41,25269,R Mondavi Cab Svgn Pvt Sel,750mL,4,32,8,5/1/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
15_WANBORNE_5277,15,5277,Arrow Sloe Gin,750mL,1,8,8,12/8/2024,750,1,1,8352,LUXCO INC                  
62_KILMARNOCK_4267,62,4267,Bacardi Limon Rum,1.75L,1,24,24,9/20/2024,1750,1,2,480,BACARDI USA INC            
54_GUTHRAM_28138,54,28138,Columbia Crest Grand Chard,750mL,1,8,8,3/13/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
67_EANVERNESS_8823,67,8823,Leroux Apricot Brandy,750mL,3,21,7,8/7/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
29_AYLESBURY_11067,29,11067,Sterling Chard,750mL,1,18,18,5/24/2024,750,2,0,1590,DIAGEO CHATEAU ESTATE WINES
2_ASHBORNE_6682,2,6682,R M Woodbridge Chard Cal,1.5L,24,240,10,11/27/2024,1500,2,5,1392,CONSTELLATION BRANDS INC   
17_OLDHAM_3405,17,3405,Tito's Handmade Vodka,1.75L,3,87,29,2/14/2024,1750,1,6,4425,MARTIGNETTI COMPANIES
4_EANVERNESS_1276,4,1276,Jack Daniels Single Barrel,50mL,1,5,5,9/28/2024,50,1,0,1128,BROWN-FORMAN CORP          
34_PITMERDEN_22448,34,22448,Jam Cab Svgn,750mL,5,90,18,9/16/2024,750,2,1,9165,ULTRA BEVERAGE COMPANY LLP 
60_IRRAGIN_5491,60,5491,Rumpleminze,50mL,9,18,2,3/31/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
14_BROMWICH_2932,14,2932,Jameson Black Barrel,750mL,1,32,32,5/4/2024,750,1,1,17035,PERNOD RICARD USA          
60_IRRAGIN_3913,60,3913,Svedka Vodka,1.75L,6,114,19,8/31/2024,1750,1,11,1392,CONSTELLATION BRANDS INC   
58_HARTLEPOOL_2792,58,2792,Jim Beam Apple,50mL,2,2,1,3/25/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
75_BARNCOMBE_6319,75,6319,Santa Cristina Toscana,750mL,4,44,11,12/23/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
32_MOUNTMEND_5246,32,5246,Bacardi Party Drinks Zombie,1.75L,1,13,13,9/5/2024,1750,1,2,480,BACARDI USA INC            
64_CESTERFIELD_3894,64,3894,Zhenka Vodka 100 Proof,1.75L,1,12,12,11/6/2024,1750,1,2,9552,M S WALKER INC             
49_GARIGILL_46379,49,46379,Ghost Pine Cab Svgn LMartini,750mL,1,16,16,6/18/2024,750,2,0,3252,E & J GALLO WINERY         
49_GARIGILL_3547,49,3547,Ketel One Vodka,50mL,1,3,3,7/9/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_25292,34,25292,Ch Grand Renom Brdx Bl 14,750mL,1,12,12,5/21/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
23_ARBINGTON_19357,23,19357,Kendall Jackson Vntnr Rsv Ch,375mL,1,6,6,8/24/2024,375,2,0,10000,MAJESTIC FINE WINES        
76_DONCASTER_23271,76,23271,Darkhorse Merlot,750mL,2,16,8,1/8/2024,750,2,0,3252,E & J GALLO WINERY         
31_HORNSEY_8907,31,8907,Carlo Rossi Burgundy Calif,1.5L,1,7,7,7/30/2024,1500,2,0,3252,E & J GALLO WINERY         
11_CARDEND_31320,11,31320,La Vieille Ferme Rose Vntoux,750mL,2,14,7,10/23/2024,750,2,0,1587,VINEYARD BRANDS INC        
8_ALNERWICK_3356,8,3356,Svedka Vodka,375mL,1,6,6,10/16/2024,375,1,0,1392,CONSTELLATION BRANDS INC   
18_FURNESS_6249,18,6249,Rodney Strong Chard,750mL,1,13,13,7/30/2024,750,2,0,4425,MARTIGNETTI COMPANIES
67_EANVERNESS_43922,67,43922,Farnum Hill Farmhouse Cider,750mL,1,9,9,1/22/2024,750,2,0,90027,POVERTY LANE ORCHARDS      
75_BARNCOMBE_3272,75,3272,Sobieski Vodka,1.75L,1,23,23,2/26/2024,1750,1,2,9552,M S WALKER INC             
12_LEESIDE_3591,12,3591,Absolut Vanilia,750mL,1,18,18,2/6/2024,750,1,1,17035,PERNOD RICARD USA          
1_HARDERSFIELD_5228,1,5228,DeKuyper Wh Cr de Menthe,750mL,1,9,9,2/4/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
69_MOUNTMEND_18837,69,18837,Moonlight Meadery Red Dress,375mL,1,13,13,2/12/2024,375,2,0,6215,MOONLIGHT MEADERY          
57_LANTEGLOS_4135,57,4135,Smirnoff Blueberry Vodka,50mL,3,3,1,10/15/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
71_CLARCTON_3422,71,3422,Beefeater,750mL,1,20,20,5/5/2024,750,1,1,17035,PERNOD RICARD USA          
38_GOULCREST_27523,38,27523,Opolo Cab Svgn,750mL,1,30,30,12/20/2024,750,2,0,4425,MARTIGNETTI COMPANIES
12_LEESIDE_3727,12,3727,Absolut Citron,50mL,2,4,2,10/21/2024,50,1,0,17035,PERNOD RICARD USA          
38_GOULCREST_24907,38,24907,Bogle Old Vine Znfdl Cal,750mL,1,10,10,7/26/2024,750,2,0,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_3512,75,3512,Pinnacle Vodka,1.75L,9,144,16,7/9/2024,1750,1,17,12546,JIM BEAM BRANDS COMPANY    
69_MOUNTMEND_5747,69,5747,Malibu Pineapple Rum,750mL,1,13,13,6/3/2024,750,1,1,17035,PERNOD RICARD USA          
76_DONCASTER_3629,76,3629,Flag Hill White Rum,750mL,1,22,22,9/21/2024,750,1,1,17031,FLAG HILL WINERY & VINEYARD
69_MOUNTMEND_45424,69,45424,Gruet Blanc de Noir,750mL,1,17,17,12/4/2024,750,2,0,17033,SEA BREEZE CELLARS LLC     
34_PITMERDEN_12494,34,12494,M D 20/20 Electric Melon Red,750mL,1,4,4,9/16/2024,750,2,0,9815,WINE GROUP INC             
10_HORNSEY_34133,10,34133,Turning Leaf RSV Cab Svgn,1.5L,1,11,11,12/20/2024,1500,2,0,3252,E & J GALLO WINERY         
73_DONCASTER_42167,73,42167,Tempranillo Vente Mazzaron,750mL,1,13,13,1/30/2024,750,2,0,9552,M S WALKER INC             
76_DONCASTER_3238,76,3238,Hendrick's Gin,750mL,2,68,34,2/7/2024,750,1,2,3664,WILLIAM GRANT & SONS INC   
68_SOLARIS_3489,68,3489,Tanqueray,1.75L,1,30,30,5/5/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
22_SHARNWICK_6396,22,6396,Taylor Dry Sherry,1.5L,1,8,8,11/27/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
6_GOULCREST_1663,6,1663,Jim Beam Maple,50mL,1,1,1,6/20/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
73_DONCASTER_19376,73,19376,The Naked Grape Pnt Grigio,3L,5,80,16,8/20/2024,3000,2,2,3252,E & J GALLO WINERY         
63_SWORDBREAK_4280,63,4280,Capt Morgan Parrot Bay Coco,1.75L,1,24,24,3/10/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
25_CAERSHIRE_2587,25,2587,Jameson Irish Whiskey,375mL,1,19,19,5/25/2024,375,1,0,17035,PERNOD RICARD USA          
78_EASTHAVEN_3420,78,3420,New Amsterdam Coconut Vodka,750mL,1,11,11,11/9/2024,750,1,1,3252,E & J GALLO WINERY         
33_HORNSEY_32907,33,32907,Sterling Vintners Cltn Chard,750mL,2,18,9,5/1/2024,750,2,0,1590,DIAGEO CHATEAU ESTATE WINES
66_EANVERNESS_2795,66,2795,George Dickel Rye,750mL,1,27,27,7/12/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
11_CARDEND_15917,11,15917,Simply Naked Chard,750mL,4,28,7,6/17/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
41_LARNWICK_23415,41,23415,Darkhorse Svgn Bl,750mL,1,8,8,11/3/2024,750,2,0,3252,E & J GALLO WINERY         
79_BALLYMENA_10609,79,10609,Oyster Bay Chard Marlboro,750mL,1,9,9,6/24/2024,750,2,0,4425,MARTIGNETTI COMPANIES
20_BREDWARDINE_5105,20,5105,Dr McGillicuddy's Mentholmnt,1.75L,1,26,26,1/22/2024,1750,1,2,8004,SAZERAC CO INC             
33_HORNSEY_1875,33,1875,Bushmills Black Bush,750mL,1,30,30,10/29/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
66_EANVERNESS_20533,66,20533,Bread & Butter Chard,750mL,1,13,13,8/1/2024,750,2,0,653,STATE WINE & SPIRITS   
46_TYWARDREATH_39087,46,39087,Corbett Canyon Pnt Grigio,3L,3,33,11,2/4/2024,3000,2,1,9815,WINE GROUP INC             
25_CAERSHIRE_21735,25,21735,Millet Roger Sancerrre,750mL,1,25,25,4/27/2024,750,2,0,4425,MARTIGNETTI COMPANIES
25_CAERSHIRE_3515,25,3515,Skyy Infusions Citrus Vodka,1.75L,1,20,20,11/3/2024,1750,1,2,11567,CAMPARI AMERICA            
6_GOULCREST_29077,6,29077,Pine Ridge Chn Bl/Viognier,750mL,4,56,14,5/31/2024,750,2,0,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_17967,60,17967,Banfi Principessa Gavia Gav,750mL,1,16,16,12/14/2024,750,2,0,516,BANFI PRODUCTS CORP        
58_HARTLEPOOL_3837,58,3837,Skyy Vodka,50mL,9,9,1,2/17/2024,50,1,0,11567,CAMPARI AMERICA            
47_PELLA'S WISH_2015,47,2015,Jack Daniels Tennessee Honey,750mL,2,46,23,3/12/2024,750,1,2,1128,BROWN-FORMAN CORP          
25_CAERSHIRE_35914,25,35914,Stone Cellars Chard,1.5L,1,9,9,7/26/2024,1500,2,0,9819,TREASURY WINE ESTATES      
7_STANMORE_3696,7,3696,Gilbeys Vodka,1.75L,5,52,10,8/13/2024,1750,1,9,12546,JIM BEAM BRANDS COMPANY    
69_MOUNTMEND_45524,69,45524,Natura Valle Cab Svgn Cntrl,750mL,1,12,12,12/5/2024,750,2,0,516,BANFI PRODUCTS CORP        
49_GARIGILL_5381,49,5381,E&J Peach Brandy,50mL,1,1,1,11/21/2024,50,1,0,3252,E & J GALLO WINERY         
23_ARBINGTON_3925,23,3925,Don Julio Reposado Tequila,750mL,1,50,50,7/19/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
49_GARIGILL_3457,49,3457,Olmeca Altos Plata Tequila,1.75L,1,35,35,3/2/2024,1750,1,2,17035,PERNOD RICARD USA          
59_CLAETHORPES_23273,59,23273,Apothic Crush,750mL,1,10,10,7/9/2024,750,2,0,3252,E & J GALLO WINERY         
12_LEESIDE_2122,12,2122,Canadian Club 1858,750mL,1,10,10,2/27/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
38_GOULCREST_3343,38,3343,Bombay Sapphire Gin,375mL,2,26,13,4/20/2024,375,1,1,480,BACARDI USA INC            
74_PAENTMARWY_3142,74,3142,Smirnoff Sourced Cran/Apple,50mL,8,8,1,9/21/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
23_ARBINGTON_25590,23,25590,Cross Springs Pnt Nr Colusa,750mL,2,18,9,7/24/2024,750,2,0,2000,SOUTHERN WINE & SPIRITS NE 
45_VERITAS_4379,45,4379,Bacardi Coconut,50mL,1,1,1,10/2/2024,50,1,0,480,BACARDI USA INC            
7_STANMORE_2426,7,2426,The Glenlivet 15Yr FrenchOak,750mL,1,55,55,7/2/2024,750,1,1,17035,PERNOD RICARD USA          
22_SHARNWICK_5299,22,5299,Southern Comfort,1.75L,3,60,20,12/17/2024,1750,1,6,8004,SAZERAC CO INC             
15_WANBORNE_4241,15,4241,Capt Morgan Spiced Rum,50mL,1,2,2,12/2/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
31_HORNSEY_4226,31,4226,Bacardi Superior Rum Trav,750mL,2,24,12,10/26/2024,750,1,2,480,BACARDI USA INC            
69_MOUNTMEND_3527,69,3527,Reyka Vodka,1.75L,1,30,30,10/29/2024,1750,1,2,3664,WILLIAM GRANT & SONS INC   
66_EANVERNESS_3522,66,3522,Platinum 7X Distilled Vodka,1.75L,14,182,13,6/29/2024,1750,1,26,8004,SAZERAC CO INC             
42_BLACK HOLLOW_6288,42,6288,Almaden Chablis B/B,5L,1,15,15,2/28/2024,5000,2,1,9815,WINE GROUP INC             
73_DONCASTER_26716,73,26716,Arpa Brunello di Montalcino,750mL,3,96,32,11/14/2024,750,2,0,10754,PERFECTA WINES             
31_HORNSEY_3253,31,3253,Gilbeys London Dry,1.75L,2,25,12,5/6/2024,1750,1,4,12546,JIM BEAM BRANDS COMPANY    
71_CLARCTON_8504,71,8504,R M Woodbridge Cab Svgn Cal,1.5L,1,10,10,6/11/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
